AvgSpotLen_l	BioSample_s	Experiment_s	Library_Name_s	LoadDate_s	MBases_l	MBytes_l	ReleaseDate_s	Run_s	SRA_Sample_s	Sample_Name_s	genotype_s	Assay_Type_s	BioProject_s	Center_Name_s	Consent_s	InsertSize_l	Instrument_s	LibraryLayout_s	LibrarySelection_s	LibrarySource_s	Organism_s	Platform_s	SRA_Study_s	ecotype_s	source_name_s
51	SAMN03765232	SRX1053785		2015-06-08	76	74	2015-06-08	SRR2056713	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	79	77	2015-06-08	SRR2056714	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	82	81	2015-06-08	SRR2056715	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	85	84	2015-06-08	SRR2056716	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	89	88	2015-06-08	SRR2056717	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	92	92	2015-06-08	SRR2056718	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	96	96	2015-06-08	SRR2056719	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	100	100	2015-06-08	SRR2056720	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	104	104	2015-06-08	SRR2056721	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	85	83	2015-06-08	SRR2056722	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	108	110	2015-06-08	SRR2056723	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	113	115	2015-06-08	SRR2056724	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	117	121	2015-06-08	SRR2056725	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	122	127	2015-06-08	SRR2056726	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	127	134	2015-06-08	SRR2056727	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	69	67	2015-06-08	SRR2056728	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	71	70	2015-06-08	SRR2056729	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	73	73	2015-06-08	SRR2056730	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	76	75	2015-06-08	SRR2056731	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	79	77	2015-06-08	SRR2056732	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	88	87	2015-06-08	SRR2056733	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	81	81	2015-06-08	SRR2056734	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	84	83	2015-06-08	SRR2056735	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	88	87	2015-06-08	SRR2056736	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	91	91	2015-06-08	SRR2056737	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	95	94	2015-06-08	SRR2056738	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	98	98	2015-06-08	SRR2056739	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	102	103	2015-06-08	SRR2056740	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	107	109	2015-06-08	SRR2056741	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	110	113	2015-06-08	SRR2056742	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	116	120	2015-06-08	SRR2056743	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	92	91	2015-06-08	SRR2056744	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	122	128	2015-06-08	SRR2056745	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	69	67	2015-06-08	SRR2056746	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	71	69	2015-06-08	SRR2056747	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	73	72	2015-06-08	SRR2056748	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	76	75	2015-06-08	SRR2056749	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	79	78	2015-06-08	SRR2056750	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	82	81	2015-06-08	SRR2056751	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	85	84	2015-06-08	SRR2056752	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	88	88	2015-06-08	SRR2056753	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	92	92	2015-06-08	SRR2056754	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	95	95	2015-06-08	SRR2056755	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	96	96	2015-06-08	SRR2056756	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	100	100	2015-06-08	SRR2056757	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	104	106	2015-06-08	SRR2056758	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	108	111	2015-06-08	SRR2056759	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	113	116	2015-06-08	SRR2056760	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	118	123	2015-06-08	SRR2056761	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	123	130	2015-06-08	SRR2056762	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	77	74	2015-06-08	SRR2056571	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	108	107	2015-06-08	SRR2056572	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	112	112	2015-06-08	SRR2056573	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	116	117	2015-06-08	SRR2056574	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	120	122	2015-06-08	SRR2056575	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	124	127	2015-06-08	SRR2056576	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	129	133	2015-06-08	SRR2056577	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	133	139	2015-06-08	SRR2056578	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	80	77	2015-06-08	SRR2056579	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	82	80	2015-06-08	SRR2056580	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	85	83	2015-06-08	SRR2056581	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	79	77	2015-06-08	SRR2056582	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	88	86	2015-06-08	SRR2056583	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	92	90	2015-06-08	SRR2056584	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	95	93	2015-06-08	SRR2056585	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	80	77	2015-06-08	SRR2056586	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	102	101	2015-06-08	SRR2056587	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	105	105	2015-06-08	SRR2056588	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	109	109	2015-06-08	SRR2056589	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	112	113	2015-06-08	SRR2056590	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	116	118	2015-06-08	SRR2056591	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	120	123	2015-06-08	SRR2056592	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	83	80	2015-06-08	SRR2056593	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	124	128	2015-06-08	SRR2056594	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	128	133	2015-06-08	SRR2056595	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	132	138	2015-06-08	SRR2056596	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	80	76	2015-06-08	SRR2056597	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	82	79	2015-06-08	SRR2056598	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	85	82	2015-06-08	SRR2056599	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	88	86	2015-06-08	SRR2056600	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	91	89	2015-06-08	SRR2056601	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	94	92	2015-06-08	SRR2056602	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	81	78	2015-06-08	SRR2056603	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	86	84	2015-06-08	SRR2056604	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
